Jugador,Defensa,Media Min,Media PTS,Media REB,Media AST,%FG Media
James Harden,Josh Richardson,33.208333333333336,18.5,6.0,9.5,0.478
James Harden,Jrue Holiday,33.18611111111111,20.333333333333332,6.5,8.333333333333334,0.44
James Harden,Julian Champagnie,30.700000000000003,15.0,5.5,7.0,0.455
James Harden,Kelly Oubre Jr.,34.52222222222222,16.0,8.0,10.666666666666666,0.357
James Harden,Kentavious Caldwell-Pope,35.96666666666666,19.0,3.5714285714285716,7.142857142857143,0.408
James Harden,Keon Ellis,37.333333333333336,17.5,7.0,9.5,0.423
James Harden,Keon Johnson,25.925,19.0,4.0,8.5,0.6
James Harden,Kevin Huerter,34.08,20.0,5.6,9.4,0.362
James Harden,Keyonte George,32.87083333333334,21.5,6.0,10.0,0.49
James Harden,Killian Hayes,29.300000000000004,15.5,7.0,11.5,0.571
James Harden,Klay Thompson,36.16190476190476,23.142857142857142,5.571428571428571,9.428571428571429,0.5
James Harden,Kyle Lowry,35.025000000000006,15.5,4.5,12.0,0.478
James Harden,Kyrie Irving,34.333333333333336,17.666666666666668,4.666666666666667,7.5,0.414
James Harden,Luka Doncic,35.71666666666666,16.0,4.428571428571429,9.0,0.341
James Harden,Luke Kennard,33.78333333333333,12.666666666666666,5.666666666666667,9.0,0.303
James Harden,Malaki Branham,30.28333333333333,16.0,5.0,8.5,0.412
James Harden,Malik Beasley,37.44166666666666,31.5,4.5,8.0,0.475
James Harden,Marcus Smart,36.833333333333336,21.75,5.75,7.0,0.424
James Harden,Markelle Fultz,36.266666666666666,21.5,8.5,8.0,0.444
James Harden,Mikal Bridges,37.016666666666666,27.25,5.0,7.25,0.448
James Harden,Mike Conley,33.62619047619047,14.714285714285714,3.5714285714285716,8.0,0.333
James Harden,Monte Morris,35.894444444444446,22.666666666666668,4.666666666666667,12.333333333333334,0.488
James Harden,Patrick Beverley,43.72222222222223,20.666666666666668,5.0,10.666666666666666,0.408
James Harden,Paul George,36.31666666666667,13.0,7.0,15.0,0.304
James Harden,Quentin Grimes,37.19,20.4,5.4,10.0,0.455
James Harden,Reggie Jackson,37.829166666666666,18.0,5.25,9.25,0.355
James Harden,Scoot Henderson,33.49444444444445,17.666666666666668,3.6666666666666665,10.0,0.45
James Harden,Scottie Barnes,38.0,19.666666666666668,6.666666666666667,10.666666666666666,0.524
James Harden,Shaedon Sharpe,34.516666666666666,21.5,4.0,7.0,0.448
James Harden,Shai Gilgeous-Alexander,35.05,18.0,7.857142857142857,7.857142857142857,0.375
James Harden,Spencer Dinwiddie,35.04761904761905,21.428571428571427,6.0,7.142857142857143,0.441
James Harden,Stephen Curry,38.56388888888889,21.333333333333332,6.0,10.833333333333334,0.424
James Harden,Taurean Prince,38.65,19.5,4.5,8.5,0.353
James Harden,Terry Rozier,37.72666666666667,21.2,7.8,11.2,0.466
James Harden,Trae Young,34.73333333333333,21.666666666666668,6.0,10.666666666666666,0.486
James Harden,Tyler Herro,35.06666666666666,20.333333333333332,5.666666666666667,8.833333333333334,0.419
James Harden,Tyrese Haliburton,35.983333333333334,24.0,6.142857142857143,10.857142857142858,0.505
James Harden,Tyrese Maxey,33.49583333333334,17.25,3.75,10.5,0.377
James Harden,Tyus Jones,34.019999999999996,26.2,8.2,8.8,0.446
James Harden,Vasilije Micic,36.80833333333334,10.0,5.5,10.0,0.333
James Harden,Zach LaVine,39.97916666666667,16.5,7.25,11.25,0.286
James Wiseman,Daniel Gafford,33.888888888888886,14.333333333333334,8.333333333333334,2.0,0.5
James Wiseman,Isaiah Jackson,25.15,17.0,11.5,0.5,0.538
James Wiseman,Jakob Poeltl,21.933333333333334,12.0,7.0,0.5,0.545
James Wiseman,Mark Williams,26.708333333333336,19.5,10.0,0.0,0.708
James Wiseman,Nic Claxton,27.541666666666668,10.0,4.0,1.0,0.467
Jared Butler,Alec Burks,27.575,13.5,2.5,7.0,0.556
Jared Butler,Jamal Shead,31.141666666666666,12.0,3.5,7.0,0.444
Jared Butler,Tyler Herro,27.575,13.5,2.5,7.0,0.556
Jared McCain,Jalen Suggs,35.025000000000006,26.5,4.0,3.5,0.588
Jared McCain,Kentavious Caldwell-Pope,35.025000000000006,26.5,4.0,3.5,0.588
Jaren Jackson Jr.,Aaron Gordon,27.0,14.666666666666666,5.666666666666667,1.3333333333333333,0.562
Jaren Jackson Jr.,Aaron Nesmith,29.977777777777778,18.333333333333332,8.333333333333334,2.6666666666666665,0.605
Jaren Jackson Jr.,Alex Caruso,32.0,24.666666666666668,4.666666666666667,1.3333333333333333,0.574
Jaren Jackson Jr.,Amen Thompson,31.705555555555552,19.666666666666668,4.666666666666667,3.6666666666666665,0.537
Jaren Jackson Jr.,Andrew Wiggins,30.95333333333333,24.2,6.4,2.8,0.494
Jaren Jackson Jr.,Ausar Thompson,28.683333333333334,19.5,8.5,2.0,0.359
Jaren Jackson Jr.,Bam Adebayo,35.05555555555556,19.666666666666668,5.333333333333333,1.6666666666666667,0.46
Jaren Jackson Jr.,Bilal Coulibaly,22.558333333333334,30.0,5.0,1.0,0.512
Jaren Jackson Jr.,Bojan Bogdanovic,31.48888888888889,22.0,4.0,0.0,0.556
Jaren Jackson Jr.,Bol Bol,32.925,22.5,6.0,1.0,0.567
Jaren Jackson Jr.,Brandon Ingram,32.05277777777778,19.666666666666668,6.666666666666667,1.1666666666666667,0.443
Jaren Jackson Jr.,Buddy Hield,27.616666666666667,15.0,9.0,2.0,0.8
Jaren Jackson Jr.,Caleb Martin,30.7,26.0,5.0,0.5,0.613
Jaren Jackson Jr.,Cam Reddish,25.8,19.5,5.5,1.5,0.467
Jaren Jackson Jr.,Cameron Johnson,28.954166666666666,18.25,5.0,0.75,0.543
Jaren Jackson Jr.,Chet Holmgren,32.13333333333333,17.5,4.0,4.5,0.524
Jaren Jackson Jr.,Dario Saric,29.441666666666663,18.0,6.5,3.0,0.29
Jaren Jackson Jr.,De'Andre Hunter,28.958333333333336,15.0,7.5,1.0,0.571
Jaren Jackson Jr.,DeMar DeRozan,29.84583333333333,21.5,4.75,2.75,0.492
Jaren Jackson Jr.,Deni Avdija,29.825,15.0,5.0,2.0,0.3
Jaren Jackson Jr.,Derrick Jones Jr.,25.805555555555554,19.333333333333332,6.333333333333333,3.0,0.389
Jaren Jackson Jr.,Dillon Brooks,34.10277777777778,24.666666666666668,5.166666666666667,2.5,0.477
Jaren Jackson Jr.,Donte DiVincenzo,27.355555555555554,21.0,6.0,2.0,0.548
Jaren Jackson Jr.,Dorian Finney-Smith,32.4,17.5,6.0,1.5,0.429
Jaren Jackson Jr.,Draymond Green,28.71190476190476,24.142857142857142,5.571428571428571,2.2857142857142856,0.533
Jaren Jackson Jr.,Evan Mobley,27.45555555555556,16.666666666666668,4.333333333333333,1.6666666666666667,0.439
Jaren Jackson Jr.,Franz Wagner,26.741666666666667,19.0,7.0,0.75,0.542
Jaren Jackson Jr.,Giannis Antetokounmpo,27.3375,22.25,4.75,2.5,0.485
Jaren Jackson Jr.,Grant Williams,23.741666666666667,17.0,6.5,3.0,0.429
Jaren Jackson Jr.,Harrison Barnes,29.133333333333333,20.5,4.375,2.125,0.414
Jaren Jackson Jr.,Isaac Okoro,28.46666666666667,14.0,5.0,0.5,0.391
Jaren Jackson Jr.,Isaiah Hartenstein,28.03333333333333,20.0,3.5,4.0,0.316
Jaren Jackson Jr.,Isaiah Stewart,31.48888888888889,22.0,4.0,0.0,0.556
Jaren Jackson Jr.,Ivica Zubac,33.733333333333334,26.0,3.0,3.0,0.408
Jaren Jackson Jr.,Jabari Smith Jr.,33.15833333333333,26.833333333333332,6.333333333333333,1.3333333333333333,0.487
Jaren Jackson Jr.,Jaden McDaniels,29.85,24.4,7.0,0.6,0.505
Jaren Jackson Jr.,Jalen Johnson,24.425,14.0,6.0,1.5,0.429
Jaren Jackson Jr.,Jalen Williams,27.873333333333335,16.6,6.2,1.0,0.463
Jaren Jackson Jr.,Jarred Vanderbilt,31.358333333333334,21.0,7.5,0.0,0.517
Jaren Jackson Jr.,Jaylen Brown,34.075,22.0,8.5,1.0,0.516
Jaren Jackson Jr.,Jayson Tatum,30.320833333333333,19.75,9.75,1.5,0.536
Jaren Jackson Jr.,Jerami Grant,30.670833333333334,21.5,6.75,1.25,0.607
Jaren Jackson Jr.,Jeremy Sochan,33.00416666666666,18.75,7.5,1.25,0.481
Jaren Jackson Jr.,Jimmy Butler III,30.733333333333334,25.0,6.666666666666667,1.3333333333333333,0.491
Jaren Jackson Jr.,John Collins,29.633333333333333,17.0,6.5,1.25,0.441
Jaren Jackson Jr.,Josh Hart,33.65,19.0,6.0,0.3333333333333333,0.523
Jaren Jackson Jr.,Julius Randle,32.07222222222222,26.0,8.0,0.3333333333333333,0.492
Jaren Jackson Jr.,KJ Martin,29.816666666666666,24.0,7.0,1.3333333333333333,0.556
Jaren Jackson Jr.,Karl-Anthony Towns,30.894444444444446,25.0,3.0,1.6666666666666667,0.51
Jaren Jackson Jr.,Kawhi Leonard,29.333333333333332,15.8,5.8,1.2,0.347
Jaren Jackson Jr.,Keegan Murray,28.835714285714285,17.428571428571427,3.7142857142857144,1.8571428571428572,0.442
Jaren Jackson Jr.,Keita Bates-Diop,29.525,14.5,6.5,2.0,0.435
Jaren Jackson Jr.,Keldon Johnson,32.18333333333333,25.333333333333332,7.333333333333333,0.6666666666666666,0.5
Jaren Jackson Jr.,Kevin Durant,33.766666666666666,27.333333333333332,7.0,1.3333333333333333,0.588
Jaren Jackson Jr.,Klay Thompson,29.82777777777778,18.0,7.333333333333333,1.6666666666666667,0.395
Jaren Jackson Jr.,Kyle Anderson,26.983333333333334,15.0,8.0,0.3333333333333333,0.4
Jaren Jackson Jr.,Lauri Markkanen,28.15,23.5,5.5,2.0,0.484
Jaren Jackson Jr.,LeBron James,29.65952380952381,21.285714285714285,5.571428571428571,1.1428571428571428,0.536
Jaren Jackson Jr.,Luguentz Dort,25.05833333333333,18.0,8.5,0.5,0.435
Jaren Jackson Jr.,Maxi Kleber,28.674999999999997,31.5,8.5,3.0,0.59
Jaren Jackson Jr.,Michael Porter Jr.,27.91388888888889,16.0,6.0,1.3333333333333333,0.444
Jaren Jackson Jr.,Miles Bridges,28.366666666666667,18.0,5.5,1.0,0.429
Jaren Jackson Jr.,Nickeil Alexander-Walker,32.75833333333333,19.5,3.0,2.0,0.393
Jaren Jackson Jr.,Nikola Vucevic,32.6,27.0,4.0,4.5,0.475
Jaren Jackson Jr.,Norman Powell,28.525,18.5,6.0,2.5,0.368
Jaren Jackson Jr.,OG Anunoby,32.08888888888888,18.0,5.333333333333333,1.3333333333333333,0.467
Jaren Jackson Jr.,Ochai Agbaji,28.811111111111114,20.333333333333332,8.0,2.6666666666666665,0.49
Jaren Jackson Jr.,P.J. Tucker,29.583333333333336,20.0,9.0,0.5,0.429
Jaren Jackson Jr.,P.J. Washington,29.21111111111111,22.666666666666668,9.333333333333334,2.6666666666666665,0.511
Jaren Jackson Jr.,Paolo Banchero,26.741666666666667,19.0,7.0,0.75,0.542
Jaren Jackson Jr.,Pascal Siakam,31.410000000000004,20.0,6.4,1.4,0.462
Jaren Jackson Jr.,Patrick Williams,28.225,21.5,4.5,1.0,0.621
Jaren Jackson Jr.,Paul George,31.5875,20.0,4.0,1.75,0.373
Jaren Jackson Jr.,Peyton Watson,29.105555555555554,17.666666666666668,6.0,1.6666666666666667,0.396
Jaren Jackson Jr.,RJ Barrett,33.516666666666666,22.5,4.5,0.0,0.405
Jaren Jackson Jr.,Reggie Bullock Jr.,26.777777777777775,16.333333333333332,5.333333333333333,0.3333333333333333,0.417
Jaren Jackson Jr.,Rui Hachimura,30.29444444444444,26.0,5.333333333333333,1.3333333333333333,0.587
Jaren Jackson Jr.,Scottie Barnes,30.016666666666666,25.0,6.5,2.0,0.515
Jaren Jackson Jr.,Stephon Castle,29.21666666666667,23.0,4.666666666666667,3.0,0.4
Jaren Jackson Jr.,Taurean Prince,29.666666666666664,25.0,5.0,2.0,0.447
Jaren Jackson Jr.,Tim Hardaway Jr.,28.633333333333333,15.0,7.25,1.0,0.322
Jaren Jackson Jr.,Tobias Harris,29.583333333333336,20.0,9.0,0.5,0.429
Jaren Jackson Jr.,Torrey Craig,25.545833333333334,14.0,7.5,0.75,0.413
Jaren Jackson Jr.,Toumani Camara,26.855555555555554,18.333333333333332,6.0,1.6666666666666667,0.452
Jaren Jackson Jr.,Trey Murphy III,31.969444444444445,24.833333333333332,6.5,2.6666666666666665,0.482
Jaren Jackson Jr.,Troy Brown Jr.,31.91111111111111,18.0,7.0,0.0,0.486
Jaren Jackson Jr.,Victor Wembanyama,31.183333333333334,27.5,6.0,1.0,0.429
Jaren Jackson Jr.,Wendell Carter Jr.,30.549999999999997,17.0,6.0,1.5,0.359
Jaren Jackson Jr.,Zaccharie Risacher,13.45,6.5,2.5,0.5,0.353
Jaren Jackson Jr.,Zach LaVine,25.3,21.0,5.0,2.5,0.516
Jaren Jackson Jr.,Zion Williamson,31.373333333333335,17.6,6.2,1.2,0.52
Jarred Vanderbilt,Alex Caruso,23.066666666666666,6.0,5.5,1.0,0.5
Jarred Vanderbilt,Alperen Sengun,32.68333333333334,9.0,9.5,5.0,0.5
Jarred Vanderbilt,Brandon Ingram,25.400000000000002,4.666666666666667,4.666666666666667,1.6666666666666667,0.545
Jarred Vanderbilt,DeMar DeRozan,23.066666666666666,6.0,5.5,1.0,0.5
Jarred Vanderbilt,Deandre Ayton,24.766666666666666,6.0,9.0,4.5,0.6
Jarred Vanderbilt,Dillon Brooks,26.275,4.5,8.0,1.5,0.273
Jarred Vanderbilt,Domantas Sabonis,24.616666666666667,10.0,8.5,4.0,0.625
Jarred Vanderbilt,Donte DiVincenzo,20.941666666666666,7.0,11.0,3.0,0.467
Jarred Vanderbilt,Ivica Zubac,24.35,10.0,11.0,3.5,0.571
Jarred Vanderbilt,Jabari Smith Jr.,22.17222222222222,7.0,7.666666666666667,1.6666666666666667,0.526
Jarred Vanderbilt,Jaden McDaniels,28.1625,10.75,5.75,2.0,0.6
Jarred Vanderbilt,Jalen Williams,25.833333333333336,1.5,8.0,0.0,0.1
Jarred Vanderbilt,Jaren Jackson Jr.,26.275,4.5,8.0,1.5,0.273
Jarred Vanderbilt,Jaylen Brown,19.4,8.0,6.5,1.0,0.5
Jarred Vanderbilt,Jayson Tatum,19.4,8.0,6.5,1.0,0.5
Jarred Vanderbilt,Jonas Valanciunas,24.01111111111111,12.0,8.0,3.3333333333333335,0.65
Jarred Vanderbilt,Josh Okogie,21.46666666666667,6.5,4.0,0.0,0.714
Jarred Vanderbilt,Jusuf Nurkic,29.883333333333333,11.5,8.0,2.5,0.643
Jarred Vanderbilt,Karl-Anthony Towns,27.5,10.0,5.0,1.5,0.533
Jarred Vanderbilt,Kelly Olynyk,18.799999999999997,9.0,3.0,1.0,0.636
Jarred Vanderbilt,Kevon Looney,27.4,11.5,9.5,2.0,0.562
Jarred Vanderbilt,Kyle Anderson,28.825000000000003,11.5,6.5,2.5,0.7
Jarred Vanderbilt,Luguentz Dort,24.83888888888889,3.3333333333333335,6.666666666666667,0.3333333333333333,0.2
Jarred Vanderbilt,Luka Samanic,18.799999999999997,9.0,3.0,1.0,0.636
Jarred Vanderbilt,Nikola Jokic,24.116666666666664,6.666666666666667,8.0,2.3333333333333335,0.444
Jarred Vanderbilt,Nikola Vucevic,24.041666666666664,12.0,10.5,3.0,0.588
Jarred Vanderbilt,Reggie Bullock Jr.,23.45,11.0,10.5,0.5,0.692
Jarred Vanderbilt,Steven Adams,22.53333333333333,7.0,7.0,6.0,0.556
Jarred Vanderbilt,Torrey Craig,21.46666666666667,6.5,4.0,0.0,0.714
Jarred Vanderbilt,Trey Murphy III,27.8,5.0,6.0,2.5,0.571
Jarrett Allen,Al Horford,32.016666666666666,11.5,10.0,1.25,0.667
Jarrett Allen,Alex Sarr,29.21666666666667,22.0,8.0,1.5,0.895
Jarrett Allen,Alperen Sengun,32.0,14.6,9.6,2.0,0.636
Jarrett Allen,Andre Drummond,31.394444444444446,10.0,6.666666666666667,3.0,0.5
Jarrett Allen,Anthony Davis,33.225,20.0,13.166666666666666,1.5,0.675
Jarrett Allen,Bam Adebayo,29.2,8.857142857142858,8.714285714285714,1.8571428571428572,0.551
Jarrett Allen,Bismack Biyombo,22.75,16.5,9.5,1.5,0.923
Jarrett Allen,Brook Lopez,30.926666666666666,15.7,9.8,2.8,0.623
Jarrett Allen,Clint Capela,31.416666666666664,12.571428571428571,10.428571428571429,1.2857142857142858,0.708
Jarrett Allen,Daniel Gafford,33.1,16.0,12.0,3.75,0.643
Jarrett Allen,Deandre Ayton,33.27222222222222,8.333333333333334,9.0,1.0,0.667
Jarrett Allen,Dereck Lively II,30.25,18.0,13.666666666666666,2.0,0.583
Jarrett Allen,Domantas Sabonis,29.65333333333333,15.4,7.2,2.0,0.707
Jarrett Allen,Donovan Clingan,27.258333333333333,13.0,9.0,3.0,0.611
Jarrett Allen,Goga Bitadze,17.25,6.0,9.0,1.5,0.75
Jarrett Allen,Guerschon Yabusele,32.99166666666667,9.5,11.0,1.0,0.562
Jarrett Allen,Isaiah Hartenstein,33.80833333333334,21.5,9.0,6.0,0.708
Jarrett Allen,Isaiah Stewart,31.983333333333334,16.5,7.0,1.0,0.625
Jarrett Allen,Ivica Zubac,31.29666666666667,15.0,11.6,2.2,0.608
Jarrett Allen,Jakob Poeltl,30.057142857142857,18.571428571428573,10.857142857142858,2.2857142857142856,0.737
Jarrett Allen,Jalen Duren,30.266666666666666,13.5,11.5,2.25,0.627
Jarrett Allen,Jaylin Williams,25.983333333333334,13.0,8.0,0.0,0.857
Jarrett Allen,Joel Embiid,36.641666666666666,19.0,10.0,3.5,0.654
Jarrett Allen,Jonas Valanciunas,30.130555555555556,16.0,7.833333333333333,2.6666666666666665,0.745
Jarrett Allen,Jusuf Nurkic,36.31,19.4,9.8,2.8,0.639
Jarrett Allen,Karl-Anthony Towns,27.811111111111114,15.333333333333334,8.666666666666666,0.3333333333333333,0.833
Jarrett Allen,Kevon Looney,30.09166666666667,11.25,7.75,2.5,0.607
Jarrett Allen,Kristaps Porzingis,35.46111111111111,13.833333333333334,11.5,2.5,0.565
Jarrett Allen,Mark Williams,20.05,11.5,8.5,1.5,0.786
Jarrett Allen,Mason Plumlee,40.91666666666667,20.0,14.5,2.5,0.7
Jarrett Allen,Myles Turner,31.226190476190478,14.857142857142858,9.428571428571429,1.2857142857142858,0.709
Jarrett Allen,Nic Claxton,29.688333333333333,13.0,11.0,1.8,0.57
Jarrett Allen,Nick Richards,29.944444444444443,17.666666666666668,10.666666666666666,3.0,0.793
Jarrett Allen,Nikola Jokic,31.24166666666667,15.166666666666666,9.333333333333334,3.1666666666666665,0.594
Jarrett Allen,Nikola Vucevic,33.3875,15.0,10.0,2.625,0.676
Jarrett Allen,Onyeka Okongwu,32.7,17.0,14.5,1.5,0.882
Jarrett Allen,Paul Reed,36.358333333333334,22.5,9.5,1.5,0.655
Jarrett Allen,Rudy Gobert,35.21333333333333,19.0,11.2,2.8,0.607
Jarrett Allen,Thomas Bryant,30.84166666666667,14.5,12.0,2.5,0.733
Jarrett Allen,Trayce Jackson-Davis,27.5,12.5,10.5,2.0,0.688
Jarrett Allen,Victor Wembanyama,30.941666666666666,27.5,16.0,1.0,0.622
Jarrett Allen,Walker Kessler,25.458333333333332,13.833333333333334,7.166666666666667,2.8333333333333335,0.635
Jarrett Allen,Wendell Carter Jr.,30.33055555555556,15.0,10.5,1.8333333333333333,0.649
Jarrett Allen,Yves Missi,27.924999999999997,16.0,12.5,3.0,0.824
Jarrett Allen,Zach Collins,35.050000000000004,19.333333333333332,11.666666666666666,2.0,0.727
Jarrett Allen,Zach Edey,28.266666666666666,14.5,8.0,2.0,0.8
Javonte Green,Christian Braun,27.358333333333334,6.5,3.0,1.0,0.231
Javonte Green,Jalen Johnson,24.733333333333334,6.5,4.0,1.5,0.364
Javonte Green,Jamal Murray,27.358333333333334,6.5,3.0,1.0,0.231
Javonte Green,Josh Hart,30.344444444444445,8.333333333333334,8.0,0.3333333333333333,0.385
Javonte Green,OG Anunoby,30.344444444444445,8.333333333333334,8.0,0.3333333333333333,0.385
Javonte Green,Zaccharie Risacher,24.733333333333334,6.5,4.0,1.5,0.364
Jaxson Hayes,Aaron Gordon,23.833333333333336,5.0,5.5,1.5,0.429
Jaxson Hayes,Isaiah Hartenstein,19.683333333333334,7.0,5.5,1.0,0.75
Jaxson Hayes,Ivica Zubac,25.28333333333333,5.666666666666667,4.666666666666667,2.0,0.636
Jaxson Hayes,Karl-Anthony Towns,27.541666666666668,6.0,3.5,2.0,0.714
Jaxson Hayes,Nikola Vucevic,28.725,14.5,6.0,1.5,0.824
Jaxson Hayes,Walker Kessler,15.375,8.0,2.0,1.5,1.0
Jaxson Hayes,Yves Missi,23.891666666666666,12.5,11.0,0.0,0.917
Jaxson Hayes,Zach Edey,25.883333333333333,5.0,7.5,0.5,0.571
Jaylen Brown,Aaron Gordon,37.00555555555556,28.0,8.0,2.6666666666666665,0.5
Jaylen Brown,Aaron Nesmith,37.025,27.833333333333332,6.333333333333333,2.6666666666666665,0.496
Jaylen Brown,Aaron Wiggins,32.03333333333333,20.666666666666668,4.333333333333333,2.6666666666666665,0.472
Jaylen Brown,Amir Coffey,29.925,20.5,6.0,3.0,0.536
Jaylen Brown,Andrew Nembhard,39.46666666666667,30.5,7.5,4.5,0.533
Jaylen Brown,Anthony Edwards,38.19166666666666,31.0,7.0,3.5,0.46
Jaylen Brown,Ayo Dosunmu,37.270833333333336,23.25,5.0,3.75,0.412
Jaylen Brown,Bennedict Mathurin,29.416666666666664,21.5,7.0,2.5,0.447
Jaylen Brown,Bilal Coulibaly,31.893333333333334,24.6,7.0,3.4,0.47
Jaylen Brown,Bogdan Bogdanovic,35.44166666666666,19.5,5.0,3.5,0.515
Jaylen Brown,Bol Bol,37.75,25.0,9.0,2.5,0.405
Jaylen Brown,Buddy Hield,33.84166666666667,24.5,9.5,1.0,0.478
Jaylen Brown,CJ McCollum,35.79166666666667,34.0,11.0,3.5,0.61
Jaylen Brown,Cade Cunningham,34.266666666666666,29.0,6.5,6.0,0.525
Jaylen Brown,Caleb Martin,36.225,27.75,8.5,3.75,0.56
Jaylen Brown,Cameron Johnson,32.75833333333333,26.0,7.5,4.5,0.474
Jaylen Brown,Chris Paul,33.63333333333333,26.0,7.5,3.5,0.4
Jaylen Brown,Corey Kispert,30.450000000000003,27.0,4.0,3.0,0.524
Jaylen Brown,Darius Garland,35.63333333333333,26.5,4.0,3.0,0.487
Jaylen Brown,De'Andre Hunter,37.67777777777778,21.0,4.333333333333333,4.666666666666667,0.519
Jaylen Brown,De'Anthony Melton,27.325000000000003,15.0,3.0,3.0,0.4
Jaylen Brown,DeMar DeRozan,32.96388888888889,20.833333333333332,4.5,3.3333333333333335,0.465
Jaylen Brown,Dean Wade,37.80555555555555,26.333333333333332,5.0,4.333333333333333,0.525
Jaylen Brown,Dejounte Murray,30.1,23.0,4.5,0.5,0.513
Jaylen Brown,Deni Avdija,31.423333333333336,26.4,6.2,2.6,0.515
Jaylen Brown,Derrick Jones Jr.,33.65,25.5,4.5,4.0,0.576
Jaylen Brown,Devin Vassell,31.28888888888889,28.666666666666668,8.666666666666666,3.6666666666666665,0.603
Jaylen Brown,Donovan Mitchell,35.63333333333333,26.5,4.0,3.0,0.487
Jaylen Brown,Dorian Finney-Smith,38.24444444444444,27.0,3.6666666666666665,3.3333333333333335,0.532
Jaylen Brown,Evan Mobley,39.125,24.666666666666668,7.333333333333333,5.833333333333333,0.447
Jaylen Brown,Franz Wagner,33.68888888888889,20.333333333333332,5.666666666666667,4.666666666666667,0.471
Jaylen Brown,Fred VanVleet,38.46666666666667,26.5,7.5,4.5,0.423
Jaylen Brown,Giannis Antetokounmpo,33.516666666666666,22.25,5.0,4.25,0.496
Jaylen Brown,Gradey Dick,38.18333333333334,25.5,5.5,5.5,0.529
Jaylen Brown,Harrison Barnes,29.9375,23.5,4.25,4.5,0.581
Jaylen Brown,Isaac Okoro,40.84166666666667,26.5,8.0,6.5,0.435
Jaylen Brown,Jabari Smith Jr.,31.633333333333333,35.5,3.5,2.0,0.61
Jaylen Brown,Jaden Ivey,34.266666666666666,29.0,6.5,6.0,0.525
Jaylen Brown,Jaden McDaniels,38.25416666666666,33.75,7.5,2.75,0.506
Jaylen Brown,Jalen Brunson,36.65833333333333,17.0,6.0,3.5,0.361
Jaylen Brown,Jalen Green,34.425,20.5,7.5,7.0,0.432
Jaylen Brown,Jalen Johnson,39.349999999999994,30.5,8.0,5.0,0.469
Jaylen Brown,Jalen Smith,36.86666666666667,35.5,4.5,1.5,0.652
Jaylen Brown,Jalen Williams,34.21111111111111,21.666666666666668,3.6666666666666665,2.6666666666666665,0.418
Jaylen Brown,Jamal Murray,36.611111111111114,20.333333333333332,7.0,8.0,0.535
Jaylen Brown,James Harden,27.325000000000003,15.0,3.0,3.0,0.4
Jaylen Brown,Jaren Jackson Jr.,34.483333333333334,17.0,4.5,4.5,0.5
Jaylen Brown,Jarred Vanderbilt,29.983333333333334,13.5,6.5,4.5,0.379
Jaylen Brown,Jerami Grant,29.0,19.0,4.5,4.0,0.436
Jaylen Brown,Jimmy Butler III,35.145833333333336,27.5,7.0,3.5,0.568
Jaylen Brown,John Collins,38.075,25.0,6.5,7.0,0.474
Jaylen Brown,Jonathan Kuminga,31.833333333333332,28.5,5.5,5.0,0.512
Jaylen Brown,Josh Green,34.61111111111111,28.0,5.333333333333333,4.666666666666667,0.525
Jaylen Brown,Josh Hart,31.369444444444444,20.0,5.833333333333333,2.3333333333333335,0.433
Jaylen Brown,Julius Randle,37.15277777777778,23.0,4.333333333333333,3.8333333333333335,0.481
Jaylen Brown,Justin Champagnie,23.641666666666666,13.0,2.5,4.5,0.391
Jaylen Brown,KJ Martin,37.00833333333334,41.0,3.0,2.0,0.588
Jaylen Brown,Kawhi Leonard,28.833333333333332,19.333333333333332,5.666666666666667,2.0,0.453
Jaylen Brown,Keegan Murray,30.160000000000004,23.4,3.6,3.8,0.538
Jaylen Brown,Keita Bates-Diop,37.50833333333333,35.0,8.5,2.5,0.545
Jaylen Brown,Kelly Oubre Jr.,35.0,21.25,5.25,3.25,0.508
Jaylen Brown,Kevin Durant,32.05555555555555,29.333333333333332,3.6666666666666665,3.6666666666666665,0.525
Jaylen Brown,Khris Middleton,30.2,20.0,5.25,4.75,0.507
Jaylen Brown,Klay Thompson,36.394444444444446,27.0,8.333333333333334,5.333333333333333,0.5
Jaylen Brown,Kris Murray,31.299999999999997,26.5,5.0,3.5,0.5
Jaylen Brown,Kyle Anderson,39.84166666666667,35.0,10.5,2.0,0.525
Jaylen Brown,Kyle Kuzma,32.48888888888889,27.333333333333332,9.666666666666666,3.3333333333333335,0.431
Jaylen Brown,Kyrie Irving,34.916666666666664,28.333333333333332,6.0,2.3333333333333335,0.519
Jaylen Brown,LeBron James,39.12777777777777,24.333333333333332,9.666666666666666,3.3333333333333335,0.462
Jaylen Brown,Luguentz Dort,37.03333333333333,17.25,5.5,3.0,0.361
Jaylen Brown,Marcus Morris Sr.,32.48888888888889,23.333333333333332,5.0,1.3333333333333333,0.483
Jaylen Brown,Matisse Thybulle,30.883333333333333,19.0,4.5,4.0,0.485
Jaylen Brown,Max Strus,31.75,22.25,5.75,5.0,0.552
Jaylen Brown,Michael Porter Jr.,37.00555555555556,28.0,8.0,2.6666666666666665,0.5
Jaylen Brown,Mikal Bridges,37.84583333333333,23.25,4.25,4.25,0.444
Jaylen Brown,OG Anunoby,33.77708333333334,22.125,6.625,3.375,0.469
Jaylen Brown,Obi Toppin,28.466666666666665,23.0,8.0,0.5,0.553
